"name","address","price","lon","lat"
"翠松苑盆栽民宿","苗栗縣 通霄鎮南和里127-1號",1440,120.7237761,24.4504108
"如意園民宿","苗栗縣 通霄鎮福興里4鄰33之9號",1000,120.742023,24.4254227
"好望角民宿","苗栗縣 通霄鎮福興里11鄰126-3號",1280,120.7411311,24.4127861
"長屋民宿","苗栗縣 通霄鎮福興里8鄰88-8號",2400,120.7407425,24.4224041
"楓葉地圖","苗栗縣 大湖鄉東興村上湖70號",3920,120.9008491,24.3809764
"巧克力雲莊","苗栗縣 大湖鄉富興村水尾坪49之2號",4950,120.8770247,24.4485962
"石風渡假城堡","苗栗縣 大湖鄉富興村6鄰水尾5-10號",5880,120.87438,24.4459881
"錦雲山莊","苗栗縣 大湖鄉東興村上湖86號",2000,120.8832858,24.3802173
"山水居","苗栗縣 大湖鄉栗林村佛陀山路5-3號",1980,120.8326663,24.3804378
"菊園客家庄民宿","苗栗縣 大湖鄉栗林村薑麻園13號",1500,120.824641,24.387598
"湖畔花時間","苗栗縣 大湖鄉義和村淋漓坪126號",3000,120.8600372,24.3874412
"雲莊空間密碼","苗栗縣 大湖鄉富興村水尾坪49之20號",4950,120.8770247,24.4485962
"慈夢柔渡假會館","苗栗縣 大湖鄉富興村八寮灣1之10號",3588,120.876104,24.4402288
"湯神溫泉會館","苗栗縣 大湖鄉大寮村大窩1-10號",3300,120.8707976,24.4085917
"太湖溫泉休閒農場","苗栗縣 大湖鄉大寮村草崠21號",2400,120.861163,24.413704
"馨享士宸","苗栗縣 大湖鄉新開村十份11-1號",3600,120.779836,24.347974
"石門客棧休閒農場","苗栗縣 大湖鄉栗林村竹橋20號",2000,120.8448885,24.3633101
"勻淨湖民宿","苗栗縣 大湖鄉新開村新開70之2號",9520,120.826351,24.3482566
"岸之溪 休閒會館","苗栗縣 大湖鄉富興村砲石14之20號",3600,120.898667,24.4439175
"Vilavilla夢奇地","苗栗縣 卓蘭鎮西坪里3鄰西坪33之1號",8640,120.8329474,24.3292366
"金葉山莊","苗栗縣 卓蘭鎮豐田里豐田185號",2200,120.8211437,24.3289359
"自然風情民宿","苗栗縣 卓蘭鎮西坪里西坪134之7號",4080,120.7820545,24.3326991
"岩川","苗栗縣 卓蘭鎮景山里63之1號",2800,120.8805409,24.3566248
"花自在食宿館","苗栗縣 卓蘭鎮西坪里4鄰37-2號",8000,120.8335319,24.3311981
"17號草堂","苗栗縣 卓蘭鎮西坪里109-17號",2400,120.8178784,24.3325129
"花露精油城堡","苗栗縣 卓蘭鎮西坪里西坪43-3號",3880,120.8261689,24.332778
"福軒養生館","苗栗縣 三義鄉雙潭村雙連潭155號",2800,120.788824,24.4056369
"峯州小木屋","苗栗縣 三義鄉龍騰村龍騰6之7號",1800,120.7824955,24.3815631
"雲洞山莊","苗栗縣 三義鄉雙潭村崩山下16鄰45號",2300,120.810039,24.384159
"向陽田園","苗栗縣 三義鄉龍騰村9之5號",1500,120.7831685,24.3775973
"石濤園","苗栗縣 三義鄉雙潭村12鄰石峎32號",500,120.804761,24.394864
"櫻花渡假會館","苗栗縣 三義鄉廣盛村41鄰八股路館前8巷1之18號",2200,120.766603,24.4086003
"綠波浪森林會館","苗栗縣 三義鄉龍騰村龍騰3之6號",2000,120.7738351,24.3584432
"福田瓦舍","苗栗縣 三義鄉龍騰村1鄰龍騰26號",1600,120.7812869,24.3736542
"喆娟夢田民宿","苗栗縣 三義鄉龍騰村9之1號",3420,120.7797862,24.3747443
"卓也小屋","苗栗縣 三義鄉雙潭村崩山下1之9號",2600,120.795562,24.3914118
"山板樵","苗栗縣 三義鄉雙連潭138號",1500,120.7944884,24.4023024
"慕哲哈比屋","苗栗縣 三義鄉廣盛村重河路324之12號",2240,120.7743433,24.4090433
"炭鄉八八","苗栗縣 三義鄉雙湖村大坑88號",2200,120.7524125,24.4120622
"三義薄霧館","苗栗縣 三義鄉廣盛村八股路館前8巷1之2號",1800,120.7641702,24.4025513
"三義甘丹民宿","苗栗縣 三義鄉雙湖村15鄰雙湖7之11號",1500,120.777082,24.429495
"逸悅山莊","苗栗縣 三義鄉雙潭村崩山下9之1號",2800,120.795562,24.3914118
"馨雅民宿","苗栗縣 三義鄉廣盛村廣聲新城21號",2000,120.760919,24.4037672
"東里家風民宿","苗栗縣 苑裡鎮苑坑里2鄰8號",2000,120.6678566,24.4427197
"奇異果(中正店)","台中市 中區臺灣大道一段441號",1480,120.6780316,24.1436013
"博奇大飯店","台中市 中區雙十路一段5號",1780,120.685529,24.1402659
"塔木德(中山館)","台中市 中區中山路175巷15號",1800,120.679126,24.1405129
"雲端商務旅館","台中市 中區公園路36號",2400,120.680352,24.145962
"星悅大飯店","台中市 中區繼光街123號",1350,120.6837416,24.1401955
"綠柳町文旅","台中市 中區中山路55號",1900,120.682497,24.138308
"達欣商務精品飯店","台中市 中區建國路180號",1400,120.685477,24.13773
"過來旅店","台中市 中區市府路101號",1580,120.6812647,24.1408196
"寶島53行館","台中市 中區中山路27號",4000,120.683352,24.137559
"紅點文旅","台中市 中區民族路206號",4300,120.6756232,24.1431878
"巧合大飯店","台中市 中區建國路163號",1880,120.6852954,24.1382551
"豪宮大飯店","台中市 中區光復路115號",980,120.682291,24.142598
"慕戀商旅","台中市 中區光復路42之3號",692,120.6846584,24.1407716
"背包41青年旅館(台中館)","台中市 中區繼光街59號",410,120.6817981,24.1384923
"台中富信大飯店","台中市 中區市府路14號",2280,120.6798404,24.1391152
"薇米商旅","台中市 中區繼光街166號",1488,120.6849542,24.141051
"奇異果(成功店)","台中市 中區成功路165號",1580,120.6816692,24.1418237
"新驛旅店(台中)","台中市 東區復興路四段133號",1600,120.6858312,24.1358094
"企業家大飯店","台中市 東區和平街160號",1600,120.6870481,24.1345894
"米卡沙旅店","台中市 東區復興路四段149巷5弄8號",1350,120.6856238,24.136081
"雙星大飯店","台中市 東區復興路四段158號",1700,120.687026,24.135983
"城市商旅(台中館)","台中市 西區五權路1之23號",2088,120.6655118,24.1384898
"昭盛52行館","台中市 西區忠明路52號",2925,120.660834,24.15852
"中港大飯店","台中市 西區台灣大道一段709號",1000,120.6734804,24.1472054
"愛萊時尚旅館","台中市 西區五權路2之55號",3000,120.666778,24.140894
"奇異果(站前二館)","台中市 西區綠川西街29號",550,120.6811734,24.1363222
"創意時尚飯店","台中市 北區五權路334號",1480,120.6804594,24.152219
"悦棧酒店","台中市 西屯區市政路480號",3680,120.637974,24.1599799
"逢甲商旅","台中市 西屯區西屯路二段275之2號",2800,120.6439617,24.1753441
"台中商旅","台中市 西屯區臺灣大道三段593號",3800,120.63721,24.170089
"文華道會館","台中市 西屯區文華路138巷31號",2250,120.6471166,24.1828924
"葉綠宿旅館","台中市 西屯區西屯路二段287號",1500,120.6432691,24.1765946
"Hotel 7 逢甲","台中市 西屯區福星北路45號",2400,120.6445127,24.1843063
"默砌旅店","台中市 西屯區漢翔北街51號",2500,120.6408708,24.185136
"水雲端","台中市 西屯區青海南街159號",2980,120.6350813,24.1738101
"塔木德(原德館)","台中市 西屯區西屯路二段200號",2240,120.6491973,24.1683432
"星享道酒店","台中市 西屯區福星北路18號",3380,120.6450496,24.1832161
"碧根行館","台中市 西屯區福星路427號",2800,120.6452159,24.1791873
"柯旅天閣(台中店)","台中市 南屯區大墩路525號",3099,120.6496414,24.1487141
"黎客商旅","台中市 南屯區至善路234巷16號",3600,120.643774,24.1777523
"日光溫泉會館","台中市 北屯區東山路二段光西巷78號",3200,120.7441441,24.1928715
"酒桶山","台中市 太平區東汴里山田路長青巷26號",3080,120.8131572,24.1368981
"雅筑民宿","台中市 龍井區遠東街207巷11號",650,120.5970574,24.1890868
"史迪奇","台中市 龍井區遠東街81巷3弄1號",1100,120.5922195,24.1906598
"踢生活背包客棧","台中市 龍井區新興路27巷10號",450,120.5912806,24.1811662
"紅磚小屋","台中市 外埔區大東村甲后路636號",1300,120.6533224,24.3317733
"鳳凰山民宿","台中市 后里區仁里村圳寮路47巷7號",1500,120.7223705,24.3088765
"小田田民宿","台中市 后里區眉山里三月路3之1號",2000,120.6894082,24.3092055
"綠森林民宿","台中市 東勢區東蘭路197之75號",2310,120.8265787,24.2629317
"昭月民宿","台中市 東勢區慶福里慶福街39號",2500,120.8557509,24.1944619
"山頂上民宿","台中市 東勢區東蘭路197-57號",1600,120.8014266,24.2941135
"秀禾宇庭","台中市 東勢區東關路306-14號",1800,120.8395512,24.2078693
"慧千園民宿","台中市 石岡區龍興村萬仙街仙塘坪巷20號之1",1800,120.791742,24.2544965
"五福加持民宿","台中市 石岡區龍興村岡仙巷2之2號",1500,120.7771553,24.2742426
"流星花園","台中市 豐原區水源路坪頂巷8號",1920,120.7649477,24.2594547
"情人谷民宿","台中市 豐原區東陽里東陽路清谷巷1號",2000,120.7577227,24.2252634
"木佃軒民宿","台中市 新社區中和街一段6巷9號",3000,120.7903969,24.2184362
"荷蘭風情民宿","台中市 新社區協成村華豐街59號",1800,120.8159508,24.1985992
"天籟園民宿","台中市 新社區永源里中和街一段6巷18號",2000,120.790397,24.218453
"花田民宿","台中市 新社區大南里興中街17之6號",2000,120.8033772,24.2270829
"胡明月山房","台中市 新社區中興嶺363-168號",2000,120.7889534,24.2081804
"香草House民宿","台中市 新社區中和里中興街20號",2800,120.841225,24.1514181
"月湖老家","台中市 新社區月湖里6鄰新居街68號",2200,120.8199127,24.2152222
"森之王子","台中市 新社區永源里井南街28號",2500,120.7867129,24.2198289
"無塵民宿","台中市 新社區永源村中和街一段山腳巷20-2號",2200,120.7879043,24.2179353
"新社幸福農莊","台中市 新社區中和村龍安街21之3號",1500,120.827951,24.157624
"喬木民宿","台中市 新社區復盛里中和街三段30之1號",1960,120.8053195,24.2346106
"橄欖樹民宿","台中市 新社區協成村南華街31號",3300,120.8097013,24.1515137
"梅林親水岸度假中心","台中市 新社區協成村南華街28-1號",2000,120.8097013,24.1515137
"佳園民宿","台中市 新社區協成村協中街189之2號",1800,120.8065532,24.1941797
"若茵農場","台中市 和平區中坑村雪山路1號",2880,120.890994,24.236916
"馬告的傳奇","台中市 和平區博愛里東關路一段裡冷巷5-8號",2000,120.9521496,24.1650968
"松柏星宿","台中市 和平區梨山里中正路6號",3000,121.2595389,24.2571442
"耘拓園","台中市 和平區中坑里北坑巷13-1號",1200,120.8799296,24.2386525
"谷關溫泉養生會館","台中市 和平區東關路一段188號",4200,121.0019304,24.2016744
"景雅民宿","台中市 和平區中坑里雪山路出雲巷15號",1950,120.8958858,24.2257651
"谷野會館","台中市 和平區東關路一段裡冷巷37號",4500,120.9532438,24.1643818
"出雲山莊","台中市 和平區中坑里雪山路出雲巷21之2號",1584,120.8971217,24.2214021
"佳園民宿","南投縣 埔里鎮桃米里桃米巷6之8號",1900,120.9428585,23.9392698
"微笑58","南投縣 埔里鎮水頭里興隆巷58號",3000,120.9790281,23.9447329
"茉莉民宿","南投縣 埔里鎮同聲里三鄰忠孝路23號",1500,120.9639695,23.9567577
"蛙堡","南投縣 埔里鎮桃米里桃米巷4號",1600,120.9424559,23.9391419
"桃米5211會館","南投縣 埔里鎮桃米巷52之11號",1600,120.9289999,23.9419
"熊麋鹿了","南投縣 埔里鎮桃米巷5之8號",2800,120.9421847,23.9395064
"草本生活家","南投縣 埔里鎮桃米里桃米巷67之5號",2520,120.925952,23.9425521
"歐莉葉荷城堡","南投縣 埔里鎮蜈蚣里鯉魚一巷27號",9800,120.9967003,23.9725806
"享森活","南投縣 埔里鎮信義路335巷5號",1500,120.9681587,23.9729364
"埔里小鎮","南投縣 埔里鎮北平街209號",1240,120.965808,23.9677899
"書法之家民宿","南投縣 埔里鎮溪南里水墻巷7之2號",2100,120.9528126,23.9451998
"綠莊飛閣渡假會館","南投縣 埔里鎮水頭里東潤路52之6號",4550,120.9868569,23.9404623
"月牙莊民宿","南投縣 埔里鎮枇杷里中心路26之3號",3220,120.9860601,23.9603281
"三茅屋民宿","南投縣 埔里鎮桃米里桃米巷5之6號",1800,120.9418874,23.9396622
"眉溪曉莊","南投縣 埔里鎮守城路2-5號",2800,120.9646866,23.9932872
"水月山莊","南投縣 埔里鎮南村里桃南路5號",2400,120.946966,23.965437
"水田衣＆藍屋頂","南投縣 埔里鎮水頭里水頭路77號",1600,120.9739077,23.9537193
"戲綠川","南投縣 埔里鎮水頭里南環路389號",1600,120.9619043,23.9507152
"水鄉Villa","南投縣 埔里鎮牛眠里內埔路15-5號",3900,120.9990584,23.9836689
"埔中城","南投縣 埔里鎮溪南里新生路148-5號",1800,120.9588266,23.9554351
"闕麒景觀民宿","南投縣 埔里鎮水頭里東潤路31號",1800,120.993,23.9387001
"牛耳藝術渡假村","南投縣 埔里鎮中山路四段1號",2800,120.943284,23.965098
"水水春耘民宿","南投縣 埔里鎮雙吉路39之9號",1750,120.940513,23.9865129
"台一生態休閒農場","南投縣 埔里鎮蜈蚣里中山路一段176號",2520,121.0063382,23.9780667
"成龍山莊","南投縣 埔里鎮廣成里覆金路20之1號",1900,120.9543547,24.0321963
"歐香渡假民宿","南投縣 埔里鎮桃米里桃米巷6-6號",1800,120.9422122,23.939782
"松濤園","南投縣 埔里鎮溪南里水墻巷25號",2200,120.9528658,23.9451931
"石上清泉","南投縣 埔里鎮桃米里桃米路39號",1500,120.927293,23.94016
"紅瓦厝山居民宿","南投縣 埔里鎮桃米里種瓜路52號",2800,120.9050399,23.9472463
"七里山瑭","南投縣 埔里鎮鯉魚路23號",2000,121.0012383,23.9629876
"慧來農莊","南投縣 埔里鎮桃米里桃米巷2-1號",1600,120.9426382,23.9384445
"龍山泉休閒民宿","南投縣 埔里鎮東峰路7-12號",1960,120.9402952,24.0073756
"夢享家民宿","南投縣 埔里鎮大城里大同街47號",1200,120.958193,23.9764919
"稻湘村渡假民宿","南投縣 埔里鎮桃米里桃米巷9-3號",2000,120.939829,23.940856
"禾風鄉村民宿","南投縣 埔里鎮珠格里珠生路6-6號",550,120.964332,23.9394261
"漾之谷溫泉民宿","南投縣 埔里鎮蜈蚣里中山路一段151號",3300,121.0173721,23.9841108
"湖濱小棧民宿","南投縣 埔里鎮蜈蚣里鯉魚二巷18號",700,120.997146,23.961622
"花香鳥語民宿","南投縣 埔里鎮廣成里西安路3段5號",1300,120.9516296,24.0225316
"上林園生態民宿","南投縣 埔里鎮向善里向善路1巷33號",2500,120.9298347,23.9909259
"巧克拉提民宿","南投縣 埔里鎮大城里大同街6號",2000,120.9565549,23.973256
"八方休閒山莊","南投縣 埔里鎮廣成里西安路三段40號",2000,120.9492293,24.0230952
"若瑟桃米民宿","南投縣 埔里鎮桃米里桃米巷59號",1600,120.9267662,23.9432693
"松景農莊","南投縣 埔里鎮大湳里大湳路111號",1500,120.9856681,23.9837039
"埔里星月心民宿","南投縣 埔里鎮中山路一段425號",1800,120.980291,23.9741248
"箱根溫泉生活館","南投縣 埔里鎮中山路一段62號",2440,121.037362,23.99628
"自在居","南投縣 埔里鎮南昌街280號",1600,120.9625128,23.9675819
"翡翠山莊","南投縣 埔里鎮合成里北村路81號",10500,120.9200384,24.0386522
"聖多羅咖啡民宿","南投縣 埔里鎮桃南路9-2號",1800,120.946511,23.9641697
"麗屋和風渡假山莊","南投縣 埔里鎮溪南里珠生路78巷38號",1600,120.9597554,23.9382043
"曲徑山居","南投縣 埔里鎮桃米里種瓜路45巷116號",9000,120.8922001,23.9584188
"夢想街8號","南投縣 埔里鎮福興路110巷8號",2380,120.9755852,24.0040082
"星空花園","南投縣 埔里鎮墘溪路6-9號",5000,121.0091138,23.966773
"嵐園民宿","南投縣 草屯鎮加老里芬草路3段171巷11號",1700,120.65873,23.9995129
"紫色森林","南投縣 草屯鎮中原里中和路2之21號",2600,120.7261453,23.9924737
"知達工藝會館","南投縣 草屯鎮中正路574號",2680,120.691777,23.980842
"天空的院子","南投縣 竹山鎮大鞍里頂林路562之1號",3500,120.7175904,23.6946207
"大鞍山林瓦舍","南投縣 竹山鎮大鞍里頂林路443號",1600,120.7166178,23.6962159
"隱竹別院","南投縣 竹山鎮富州里富州巷31號",3200,120.747611,23.8118931
"空中邊境","南投縣 竹山鎮田子里大林巷16之50號",1000,120.7133913,23.6984728
"彩虹糖民宿","南投縣 竹山鎮山崇里山崇巷27之7號",2000,120.717119,23.8026962
"林溪民宿","南投縣 竹山鎮大鞍里溪山路3-12號",2500,120.7833543,23.648062
"富御民宿","南投縣 竹山鎮大鞍里頂林路589號",1680,120.7322528,23.6782015
"大書櫃民宿","南投縣 竹山鎮大鞍里頂林路562-2號",3840,120.7140418,23.6988694
"圓山林民宿","南投縣 竹山鎮大鞍里頂林街576-6號",2500,120.723801,23.6911628
"大鞍吳家古厝民宿","南投縣 竹山鎮大鞍里頂林路570號",1600,120.7321009,23.6780851
"集集金格民宿","南投縣 集集鎮八張里民權路262號",1400,120.7923736,23.8268108
"棕梠泉民宿","南投縣 集集鎮林尾里公館巷60號",2500,120.7739799,23.82616
"集集農場民宿","南投縣 集集鎮集集里環山街270巷42號",1680,120.7866619,23.8378757
